id,image_name,objects,merchant_name,lat,lng,address,area_id,product_name,
45220,45220.jpg,no_dan_cake,MA BABAR DOA GEN. STORE,23.795611,90.3753855,"1059/4, EAST SHEORAPARA, MIRPUR, DHAKA",1588,cake,
45222,45222.jpg,,HATIA ENT,23.8156514,90.3539521,36 Ave-5,5129,cake,
45224,45224.jpg,,BISMILLA G. STORE,23.8143938,90.3635309,"6/D, 3/31, MIRPUR, DHAKA",5129,cake,
45225,45225.jpg,no_dan_cake,SALAUDDIN G. STORE,23.8139862,90.3638024,"R-2, 6/D, H-24, MIRPUR, DHAKA-1216",5129,cake,
45232,45232.jpg,,RIFAT ENTERPRISE,23.7969899,90.3779115,"WEST KAZIPARA,MIRPUR, DHAKA-1216",1588,cake,
45243,45243.jpg,,MAYAR DOWA,23.790589,90.3764698,"982, EAST KAFRUL",1588,cake,
45247,45247.jpg,no_dan_cake,ISLAM TRADERS,23.8052888,90.3644659,"96, BOROBAG BAZAR, MIRPUR-2, DHAKA-1216",5136,cake,
45258,45258.jpg,,HATIA ENT - 2,23.8145053,90.3634514,"2/64,RUPNOGOR R/A,MIRPUR",5129,cake,
45269,45269.jpg,,BISMILLA G.STORE-2,23.8144415,90.3634953,"6/D,3/31,MIRPUR,DHAKA",5129,cake,
45275,45275.jpg,no_dan_cake,BIMRAMPUR TEA STORE,23.8051355,90.3649506,"SECTION-6,BOROBAG PARBATA, SHENPARA,MIRPUR MODEL,MIRPUR-2,DHAKA-1216",5136,cake,
45282,45282.jpg,no_dan_cake,AHMED TEA STALL,23.7969798,90.3779089,"42, EAST KAJIPARA, KAFRUL, DHAKA-1216",1588,cake,
45289,45289.jpg,,SOHAG TEA STALL,23.7867071,90.3494999,"ROAD#3, hOUSE#11, CHAD UDDAN HOUSING, MOHAMMADPUR, DHAKA-1204",5135,cake,
45296,45296.jpg,,AKBAR CHACHA STORE,23.7955872,90.3755985,"JAMTOLA MARKET, EAST SHEORAPARA, MIRPUR, DHAKA",1588,cake,
4531,4531.jpg,no_dan_cake,CHANDPUR TREDARS,23.7894301,90.367843,"87,MIDDLE PIRERBAG,MIRPUR,DHAKA-1216",5136,cake,
45310,45310.jpg,no_dan_cake,AHMED TEA STALL-2,23.7969961,90.3777951,"42, EAST KAJIPARA, KAFRUL, DHAKA-126",1588,cake,
45336,45336.jpg,,VAI VAI DEPARTMENT STORE,23.8051027,90.3499669,"BLOCK NEW-C,HOUSE-19,ROAD-1,MIRPUR-1,DHAKA-1216",5131,cake,
45362,45362.jpg,,MAGURA STORE,23.7953052,90.3755174,"1059/4, EAST SHEORAPARA, MIRPUR, DHAKA",1588,cake,
45371,45371.jpg,,ZOHIR STORE,23.81652,90.3864971,"180/2, DEWANPARA, VASENTEK, DHAKA-1206",1619,cake,
45398,45398.jpg,,SAJOL TELECOM,23.7969798,90.378759,"37, EAST KAZIPARA, DHAKA-1216",1588,cake,
45399,45399.jpg,,JANNAT BOOK-2,23.8188452,90.3529195,"S-11, H-11, MIRPUR, DHAKA-1216",5129,cake,
45403,45403.jpg,,MEHIDY STORE,23.8080502,90.3416374,"147, NOBABERBAGH, MIRPUR-1",5131,cake,
45412,45412.jpg,no_dan_cake,SORNA TEA STALL,23.7969465,90.3787728,"37,, EAST KAZIPARA, KAFRUL, DHAKA-1216",1588,cake,
45416,45416.jpg,no_dan_cake,SUJON TEA STORE,23.7901062,90.3760367,"891, EAST SHEWRAPARA",1588,cake,
45419,45419.jpg,,MA BABAR DOYA TEA STORE,23.8047366,90.3653107,"SECTION-6, BLOCK-KA, ROAD-2, SENPARA PARBATA, MIRPUR, DHAKA-1216",5136,cake,
45423,45423.jpg,,MAGURA STORE-2,23.7952949,90.3755125,"1059/4, EAST SHEORAPARA, MIRPUR, DHAKA",1588,cake,
45427,45427.jpg,,SUMI GRN. STORE,23.7882232,90.340429,"30/4, BALUR MATH, BAZAR PARA",5132,cake,
45435,45435.jpg,no_dan_cake,MUNNI TEA STORE,23.8170296,90.3525743,"R-23, RUPNAGAR, MIRPUR, DHAKA",5129,cake,
45436,45436.jpg,,NEW SHAMS STORE,23.8122135,90.3653559,"16/1, R:4, MIRPUR, DHAKA",5129,cake,
45455,45455.jpg,no_dan_cake,VAI VAI G. STORE,23.8121796,90.3647311,"B-C, ROAD-4,S-6, H-61, MIRPUR, DHAKA-1216",5129,cake,
45462,45462.jpg,,FOREIGN PLUS-2,23.8188452,90.3529195,"H-33, R-13, A- MIRPUR-1, DHAKA",5129,cake,
45472,45472.jpg,,SALAHUDDIN STORE,23.7859745,90.3399579,"224/3, BAZARPARA, MIRPUR, DHAKA-1216",5132,cake,
45474,45474.jpg,no_dan_cake,SAMIKA STORE,23.7965601,90.3778335,"1152,EAST SHEWRAPARA,KAFRUL,DHAKA",1588,cake,
45478,45478.jpg,,HALIM STORE,23.7953137,90.3755142,"JAMTOLA MARKET, SHEORAPARA, MIRPUR, DHAKA",1588,cake,
45482,45482.jpg,,MASHUR ENT. PRA.,23.7864764,90.3454595,74/C KALKUTHI DHAKA,5133,cake,
45486,45486.jpg,no_dan_cake,AYSHA GEN. STORE-2,23.8188452,90.3529195,"R-13, P-22, S-1, A. MIRPUR, DHAKA-1216",5129,cake,
45496,45496.jpg,,KHOLIL STORE,23.8226212,90.3790161,8/12 BAUNIABAD,5128,cake,
45519,45519.jpg,,BISMILLAH GEN. STROE - 2,23.8174207,90.352947,"1/1, RUPNOGOR R /A, MIRPUR, DHAKA.",5129,cake,
45521,45521.jpg,,JUBAYER GEN. STORE,23.8196688,90.3799753,"H-12,L-20,B-B,S-11, BAUNIABAD,DHAKA",5128,cake,
45529,45529.jpg,no_dan_cake,ALAMIN GENERAL STORE,23.7956545,90.3756846,"JAMTOLA MARKET, EAST SHEORAPARA, MIRPUR, DHAKA",1588,cake,
45533,45533.jpg,,SHOVO GEN.STORE,23.7869603,90.3503534,"20/1, TOLARBAUGH,  MIRPUR",5135,cake,
45544,45544.jpg,,MAMA BHAGINA STORE,23.7956541,90.3759895,"EAST SHEWRAPARA,JAMTOLA, DHAKA",1588,cake,
45554,45554.jpg,,ERAM STORE,23.810289,90.3546841,"R-22, JHILPAR, MIRPUR, DHAKA.",5129,cake,
45562,45562.jpg,,ARIF GEN. STORE,23.7942728,90.3789783,"1234, EAST SHEWRAPARA, MIRPUR 10",1588,cake,
45581,45581.jpg,,VAI VAI GENERAL STORE,23.8031227,90.3680738,"56-BRO BAZAR,GABTOLI",1588,cake,
45590,45590.jpg,,NASIR STORE,23.7956945,90.3757389,"JAMTOLA MARKET, SHEORAPARA, MIRPUR, DHAKA",1588,cake,
45591,45591.jpg,no_dan_cake,FOISAL STORE,23.7791848,90.3646616,"21, ROAD 3,  CHAD UDDAN-1207",1649,cake,
45601,45601.jpg,no_dan_cake,RABBANI TEA STORE,23.8170933,90.3527802,"R-23, JHILPAR,RUPNAGAR, MIRPUR, DHAKA",5129,cake,
45604,45604.jpg,,S M COS.,23.7873271,90.3413197,"34/C, KOLONI, DHAKA",5132,cake,
45631,45631.jpg,no_dan_cake,ALAMGIR VARIETIES STORE,23.7859804,90.3399608,"223/4, BAZAR PARA, BAGBARI, DARUS SALAM, MIRPUR-1, DHAKA-1216",5132,cake,
45634,45634.jpg,,ARIF GEN STORE 2,23.7899581,90.3758466,1234/2 EAST SHAWRAPARA,1588,cake,
45642,45642.jpg,,ROFIQ GENERAL STORE,23.8133147,90.3873482,"VASANTEK, DHAKA CANT.",1619,cake,
45662,45662.jpg,,SOPNA DEPT. STORE,23.8121292,90.3609254,"S-6, B-THO, R-4, H-51, MIRPUR-1216",5129,cake,
45671,45671.jpg,,ABDUL SATTAR STORE,23.7955515,90.3756762,"EAST SHEWRAPARA, JAMTOLA, MIRPUR",1588,cake,
45679,45679.jpg,no_dan_cake,SHOHAG TEA STORE,23.8171542,90.3558815,"R-12, RUPNAGAR R/A, MIRPUR, DHAKA",5129,cake,
45716,45716.jpg,,SOHAG ENTERPRISE -2,23.8053092,90.3472363,"F/2, NASIMABA, MIRPUR",5131,cake,
45718,45718.jpg,no_dan_cake,ARMAN GEN. STORE,23.8184787,90.3686117,"S-11, B-D, PALLABI, D-1216",5128,cake,
45726,45726.jpg,,SHIRIN TEA STORE,23.8158538,90.3739274,"MIRPUR 1,  DHAKA",5126,cake,
4574,4574.jpg,,SAKIB TELECOM & LAUNDRY,23.8051047,90.3648848,EAST RAZABAZAR. DHAKA,5136,cake,
45743,45743.jpg,,SARMIN STORE,23.8171591,90.3555661,"R-7,P-21, RUPNAGAR, MIRPUR, DHAKA.",5129,cake,
45745,45745.jpg,no_dan_cake,SHUVO STORE,23.8211005,90.3804567,11/A R-9 BAUNIABAD MIRPUR DHAKA,5128,cake,
45779,45779.jpg,,RAINBOW MINI MART,23.7859996,90.3407396,"224/2, BAZARPARA, GABTOLI, DHAKA-1216",5132,cake,
45782,45782.jpg,,ABID ABDULLAH ELC,23.817173,90.3555526,"13/11, RUPNOGOR R /A, MIRPUR",5129,cake,
45790,45790.jpg,,ZAHID DEP. STORE,23.8171559,90.3556615,"23/28, RUPNAGAR R/A, MIRPUR, DHAKA",5129,cake,
45824,45824.jpg,no_dan_cake,BISMILLAH GEN. STORE,23.8178415,90.3801578,"H-125,R-6,S-11,BAUNIABAAD,PALLABI,DHAKA",5128,cake,
45845,45845.jpg,,POLLI PRODUCTS,23.7905055,90.3741272,"333/1-A,EAST SHEWRAPARA, MIRPUR",1588,cake,
45847,45847.jpg,,LAKI STORE,23.7742989,90.3709011,"222, PIKE PARA",1649,cake,
45851,45851.jpg,,JAKER TELECOM,23.7997214,90.3542425,"16/A, GUDARAGHAT,",5131,cake,
45864,45864.jpg,,RAJAN GENERAL STORE,23.8009569,90.3552922,RAJAN GENERAL STORE,1584,cake,
4590,4590.jpg,,REZAUL TEA STORE,23.7990929,90.3513191,253 EAST MONIPUR MULA PARA MIRPUR-2 DHAKA-1216,5131,cake,
45927,45927.jpg,,SATHI GEN. STORE,23.8040869,90.3515377,"NEW C-BLOCK,RAINKHOLA BAZAR,MIRPUR-1",5131,cake,
45939,45939.jpg,,SHOPON STORE,23.7906658,90.3760602,"872, EAST SHEWRAPARA, MIRPUR 10",1588,cake,
45941,45941.jpg,,MAHABUB TELECOM,23.7901391,90.3741579,"SEC-11,B-B,H-44,R-1,PALLABI,MIRPUR,DHAKA-1216",1588,cake,
45945,45945.jpg,,RIAZ STORE,23.7799339,90.3593714,"1/3 SHAHID MINAR ROAD, PIKE PARA, KALLAYANPUR",5134,cake,
45964,45964.jpg,"no_dan_cake,dan_cake,no_cake",SHANTA VARATISE STORE,23.817202,90.3627827,"BUILDING-233,ROAD-4,POLLOBI",5129,cake,
45976,45976.jpg,,HAZI BOILAR GENERAL STORE,23.7787607,90.3612486,ROAD-2/1 KALLYANPUR BUS STAND,5134,cake,
45978,45978.jpg,"no_dan_cake,no_cake",MA GEN. STORE,23.8169194,90.3565393,"2/2, LABONI PALZA, MIRPUR, DHAKA.",5129,cake,
45980,45980.jpg,,SOPNA TELECOM.,23.8121454,90.3609361,"S-6,B-THO,R-04,H-52,MIRPUR, DHAKA",5129,cake,
45981,45981.jpg,,J. B STORE,23.7928664,90.3784646,"1346/2, EAST SHEWRAPARA, MIRPUR 10",1588,cake,
45984,45984.jpg,,KHAN DEP STORE,23.7919284,90.3771916,"906/2 EAST SHAWRAPARA, MIRPUR, DHAKA",1588,cake,
45987,45987.jpg,,SATKHIRA STORE,23.792696,90.3771761,"949/3/A, EAST SHEORAPARA, MIRPUR, DHAKA",1588,cake,
45994,45994.jpg,,BISMILLAH ENTERPRISE,23.7929574,90.3753556,"990,EAST SHEWRAPARA, MIRPUR",1588,cake,
45995,45995.jpg,,CONSUMERS NEED SHOP,23.7929605,90.3758804,"982,EAST SEWRAPARA",1588,cake,
46003,46003.jpg,"no_dan_cake,no_cake",MA GEN. STORE-2,23.8168233,90.3560925,"2/2, LABONI PLAZA, MIRPUR, DHAKA",5129,cake,
46004,46004.jpg,,TENKORNER TEA STORE,23.7925712,90.3772055,"920, EAST SHAWRAPARA, MIRPUR, DHAKA",5139,cake,
46021,46021.jpg,,VIRGIN FOOD,23.816645,90.3559917,"PRUPNAGAR, R/A, 2/59, MIRPUR, DHAKA.",5129,cake,
46022,46022.jpg,,MAYER DOWA STORE,23.8021092,90.35439,"B-E,R-04,H-57/58,MIRPUR-1",1584,cake,
46032,46032.jpg,,SAJIB TELECOM & STATIONARY,23.7818868,90.3603418,"47, KALLYANPUR MAIN ROAD, MIRPUR",5134,cake,
46040,46040.jpg,no_dan_cake,KARIMA GENERAL STORE,23.7926289,90.3771738,"949/A, EAST SHEORAPARA, MIRPUR, DHAKA",5139,cake,
46046,46046.jpg,,VAI VAI TEA STORE.,23.7882085,90.3410217,13/C BRO-BAZAR GABTOLI,5132,cake,
46055,46055.jpg,,SHEKH STORE,23.8057814,90.3526421,"34/12, RAINKHOLA, MIRPUR-1",1584,cake,
4606,4606.jpg,,DHAKA ENTERPRISE,23.8051369,90.3649265,"50/9, MODDHO MONIPUR, MIRPUR-2, Dhaka-1216.",5136,cake,
46061,46061.jpg,,BISMILLAH VARIETIES STORE,23.8196046,90.3805593,"B-E, R-4, BAUNIABAD,DHAKA -1216",5128,cake,
46064,46064.jpg,,JOYTE GIFT AND COS.,23.7843874,90.3597536,50/26 KALLYANPUR BUS STAND,5134,cake,
46067,46067.jpg,no_dan_cake,TAKWOA GRN. STORE,23.7881802,90.3409544,"13/8, HORIRAMPUR, GABTOLI",5132,cake,
46068,46068.jpg,,RAZU TEA STORE,23.7925707,90.3772069,960/2 EAST SHAWRAPARA,5139,cake,
46084,46084.jpg,,FOOD GEN. STORE,23.8168568,90.3561833,"RUPNAGAR R/5, A. MIRPUR, DHAKA",5129,cake,
46095,46095.jpg,no_dan_cake,MUNSHI CHA GHOR,23.7930844,90.359304,"53, PAIKPARA, MIRPUR",5135,cake,
46096,46096.jpg,,FAISAL STORE,23.8056978,90.3526651,"38/1/B, RAINKHOLA",1584,cake,
46099,46099.jpg,,NATURE LIB. & VAR. STORE,23.8207732,90.3805183,"S-11,BAUNIYABAD BAZAR,DHAKA-1216",5128,cake,
46104,46104.jpg,,MUSLIM SWEETS,23.7905877,90.3759,"NO.3, EAST SHEWRAPARA",1588,cake,
46114,46114.jpg,,UJJAL STORE,23.7930832,90.3593269,"146/7, SHAH ALI BUG, MIRPUR-1, DHAKA-1216",5135,cake,
46123,46123.jpg,"no_dan_cake,no_cake",BISMILLA NUR G. STORE,23.8124702,90.3611781,"B-THO,S-6,R-5,H-91/92,MIRPUR, DHAKA",5129,cake,
46124,46124.jpg,"no_dan_cake,dan_cake",ARIF GENERAL STORE,23.7928087,90.378191,"1350/2/B, EAST SHEORAPARA, MIRPUR, DHAKA",1588,cake,
46135,46135.jpg,no_dan_cake,ALIF VER. STORE,23.8173034,90.3808397,"B-B, R-12, BAUNIABADH, DHAKA-1216",5128,cake,
46140,46140.jpg,,HK GIFT CORNER,23.7928644,90.3789007,"1340, EAST SHEWRAPARA",1588,cake,
46144,46144.jpg,no_cake,HARUN TEA STORE,23.7927958,90.3782087,"1350/2/B, EAST SHAWRAPARA",1588,cake,
46147,46147.jpg,no_dan_cake,JIHAD GEN. STORE,23.793025,90.3764406,"1013/A,EAST SHEWRAPARA, MIRPUR-10",1588,cake,
46166,46166.jpg,,TEA POINT,23.8057688,90.3527183,"ROAD-4, RAINKHOLA, MIRPUR",1584,cake,
46178,46178.jpg,,TASFIA GENERAL STORE,23.7928271,90.3789895,"1340 EAST SHEORAPARA, MIRPUR, DHAKA",1588,cake,
46180,46180.jpg,,AMIN ENTERPRISE,23.8239427,90.3883489,"WEST MANIKDI, MIRPUR DHAKA",1619,cake,
46195,46195.jpg,,MA JANANI STORE,23.7929555,90.3790473,"1340, EAST SHEWRAPARA, MIRPUR",1588,cake,
46198,46198.jpg,,CHODHORI VAR. STORE,23.812891,90.3598328,"B-THO, S-6, R-6, H-109/110, MIRPUR, DHAKA-1216",5129,cake,
46199,46199.jpg,,THUIN TELEKOM LINE,23.7800225,90.3605925,KALLYANPUR BAZAR,5134,cake,
46204,46204.jpg,,JAHANGIR ENTERPRISE,23.8177114,90.3608608,"BUILDING-1000/96, SEC-7, MIRUR",5129,cake,
46209,46209.jpg,,TEA POINT 2,23.8056957,90.3527648,"ROAD-4, BLOCK-A, SECTION-2, RAINKHOLA",1584,cake,
46214,46214.jpg,"no_dan_cake,dan_cake",VOLA VAR. STORE,23.8128295,90.359852,"137/138, PALLABI, MIRPUR",5129,cake,
46224,46224.jpg,,MAYER DUWA STORE,23.7853671,90.3592657,"82/1/A KALLYANPUR MAIN ROAD, MIRPUR, DHAKA-1216",5134,cake,
46231,46231.jpg,,SAIFUL GENERAL STORE.,23.7879353,90.3413249,"11/C BORO-BAZAR, GABTOLI",5132,cake,
46232,46232.jpg,,ALLAHR MEHERBAN ENT.,23.7896726,90.3399191,34/B HORIRAMPUR GABTOLI DHAKA,5132,cake,
46234,46234.jpg,,TAMIM TELECOM,23.8137801,90.356257,"SEC-7, BUILDING 59/61, RUPNAGAR",5131,cake,
46239,46239.jpg,no_dan_cake,RIAZ DEPT. STORE,23.8238999,90.388275,"235, W-NAMAPARA, BAUNIABAD, DHAKA",1619,cake,
46242,46242.jpg,"no_dan_cake,dan_cake",VOLA VAR. STORE-2,23.8136025,90.3596717,"137/138,PALLABI,MIRPUR",5129,cake,
46249,46249.jpg,no_dan_cake,RAHIM GENERAL STORE,23.8134552,90.3596085,"4/1, MIRPUR, DHAKA-1216",5129,cake,
46252,46252.jpg,no_dan_cake,HRIDOY GENERAL STORE,23.7928608,90.3788799,"1371 EAST SHEORAPARA, MIRPUR, DHAKA",1588,cake,
46260,46260.jpg,no_dan_cake,INSANA TEA STORE,23.816928,90.3527119,"28, RUPNAGAR R/A, MIRPUR, DHAKA",5129,cake,
46273,46273.jpg,no_dan_cake,BISMILLAH NUR G. STORE,23.8135996,90.3596381,"B-THO,S-6,R-5,H-91/92,MIRPUR,DHAKA",5129,cake,
46286,46286.jpg,,ABUL TEA STORE,23.7880965,90.3413105,"BORO-BAZAR, GABTOLI, DHAKA",5132,cake,
46290,46290.jpg,no_dan_cake,MASHAALLAH GENERAL STORE.,23.8238716,90.3881699,"WEST MANIKDI, MIRPUR DHAKA.",1619,cake,
46300,46300.jpg,no_dan_cake,SARKER ENT,23.7929542,90.3789998,"1217, EAST SHAWRAPARA, DHAKA-1216",1588,cake,
46302,46302.jpg,,YEASIN STORE,23.7919083,90.3794104,"678 EAST SHEORAPARA, MIRPUR, DHAKA",5139,cake,
46308,46308.jpg,no_dan_cake,BISMILLAH STORE,23.7891484,90.3422325,"77, HORIRAMPUR , GABTOLI",5132,cake,
46317,46317.jpg,,FIROZ TEA STALL,23.7931005,90.3593409,"HOUSE - 20,  240, SOUTH PAIKPARA, MIRPUR",5135,cake,
46328,46328.jpg,,BALAYET TEA STALL,23.7931177,90.3592745,"43, AHMED NAGAR, MIRPUR, DHAKA-1216",5135,cake,
46348,46348.jpg,no_dan_cake,MAMUN G. STORE,23.8136998,90.3595835,"34/1,6-THO,MIRPUR, DHAKA",5129,cake,
46353,46353.jpg,,FS TELECOM & FASHION,23.8170126,90.3527588,"H-27,R-27,MIRPUR,DHAKA-1216.",5129,cake,
46356,46356.jpg,,RATRI GEN. STORE,23.8169462,90.3802601,"B-D, L-7, BAUNIABADH, MIRPUR",5128,cake,
46361,46361.jpg,,JOSIM TEA STORE,23.7830909,90.3590126,SOHID MINAR ROAD KALLYANPUR,5134,cake,
46363,46363.jpg,no_dan_cake,BIPLOP TEA STORE,23.7918606,90.3796276,"678 SHEORAPARA, MIRPUR, DHAKA",1588,cake,
46366,46366.jpg,no_dan_cake,MOSTAFIJUR  STORE,23.7853671,90.3592657,KALLYANPUR NOTUN BAZAR MIRPUR,5134,cake,
46374,46374.jpg,no_dan_cake,MAMUN G. STORE,23.813707,90.3595704,"34/1,6,THO,MIRPUR, DHAKA",5129,cake,
46378,46378.jpg,,PANTUYA SWEETS & BEK.,23.7929938,90.3763678,"1052, EAST SHEWRAPARA, MIRPUR-10",1588,cake,
46382,46382.jpg,no_dan_cake,INSANA TEA STALL,23.8173561,90.3529562,"28, RUPNAGAR R/A, MIRPUR, DHAKA",5129,cake,
46402,46402.jpg,,AFRICA DIGITAL,23.8137702,90.3562448,"ROAD-12, SHOP-2, RUPNAGAR",5131,cake,
46409,46409.jpg,,JAMAL GENERAL STORE,23.7829123,90.3589447,SOHID MINAR ROAD KALLYANPUR,5134,cake,
46413,46413.jpg,,MAJED VAIER CHA,23.8049845,90.3634734,"SHOP NO-5,BLOCK#KA,ROAD#01,PLOT#13, SECTION#06,MIRPUR,DHAKA-1216",5136,cake,
46416,46416.jpg,,F & S TELECOM,23.8174603,90.3528544,"H-27, R-26, A. MIRPUR, DHAKA-1216",5129,cake,
46417,46417.jpg,,JASHIM STORE,23.8205553,90.3798659,"WEST NAMAPARA, MIRPUR, DHAKA",5128,cake,
46428,46428.jpg,no_dan_cake,MA BABAR DOWA GEN. STORE,23.814037,90.3414517,"H-66/3, NOBABER BAG,MIDLE POINT,MIRPUR-1",5131,cake,
46429,46429.jpg,no_dan_cake,BIKROMPUR GENERAL STORE,23.8138968,90.3595603,"6/THO,ROAD-34,H-1,RUPNOGOR R/A,DHAKA-1216",5129,cake,
46430,46430.jpg,,RAFIK STORE,23.7917677,90.3797065,"681 KAFRUL, SHEORAPARA, MIRPUR, DHAKA",1588,cake,
46432,46432.jpg,,ALAMIN ELC.,23.8138909,90.3595991,"6,THO,R:34,H:1,MIRPUR, DHAKA",5129,cake,
46452,46452.jpg,,NASIR GEN  STORE,23.783789,90.3588766,KALLYANPUR NOTUN BAZAR MIRPUR,5134,cake,
46453,46453.jpg,,ROBIN G.STORE,23.8138902,90.3595687,"H-34,B-THO,S-6,MIRPUR, DHAKA.",5129,cake,
46456,46456.jpg,,KHALIL TEA STORE,23.7849948,90.3585076,"NOTUN BAZAR KACA BAZAR, KALLAYANPUR",5134,cake,
46464,46464.jpg,,SHOHEL TEA STALL,23.7929161,90.3606587,"20/1,JONAKI ROAD,MIRPUR",5135,cake,
46467,46467.jpg,no_dan_cake,KASEM STORE,23.7831928,90.358919,"SOHID MINAR ROAD, KALLYAN PUR",5134,cake,
46473,46473.jpg,,MUSA HOTEL,23.7837749,90.3438452,"BAGBARI, GABTOLI BUS STOP, MIRPUR-1, DHAKA-1216",5132,cake,
46497,46497.jpg,,JM HOME D.-2,23.817105,90.3524717,"R-20, RUPNAGAR, MIRPUR, DHAKA",5129,cake,
46513,46513.jpg,no_dan_cake,HASEM STORE,23.8142525,90.3596357,"185, R-36,B-THO, MIRPUR, DHAKA",5129,cake,
46522,46522.jpg,,JOYEL LIGHT HOUSE,23.7831928,90.358919,KALLYANPUR BUS STAND,5134,cake,
46525,46525.jpg,no_dan_cake,SOPNO GENERAL STORE,23.7982709,90.3712014,"174/9,EAST SHEWRAPARA,MIRPUR",1588,cake,
46527,46527.jpg,,ELIAS GEN.STORE,23.8181087,90.3807205,"H-13, L-2, B-D, BAUNIABADH, MIRPUR -11",5128,cake,
46537,46537.jpg,,REDWAN GEN. STORE,23.814037,90.3414517,"23/1, NOBABER BAG,NORTH POINT,MIRPUR-1",5131,cake,
46560,46560.jpg,,RAHAMAN TELEKOM STORE,23.7831928,90.358919,KALLYANPUR BUS STAND,5134,cake,
46564,46564.jpg,,SANTA VAR. STORE,23.8170698,90.3529744,"B-233, R-4, PALLABI, MIRPUR,DHAKA.",5129,cake,
46565,46565.jpg,,RABEYA GEN. STROE,23.817122,90.3527654,"59/21, RUPNOGOR R /A, MIRPUR",5129,cake,
46574,46574.jpg,,MA GENERAL STORE,23.7848926,90.3584026,"KACHA BAZAR NOTUN BAZAR, KALLYANPUR",5134,cake,
46592,46592.jpg,no_dan_cake,SHAHID GEN. STORE,23.7869637,90.3503504,"1/10,TOLARBAGHU,MIRPUR",5135,cake,
46593,46593.jpg,,BISMILLAH T.,23.7948671,90.3776614,1223 EAST SHAWRAPARA,1588,cake,
46598,46598.jpg,no_dan_cake,TITLY VAR. STORE,23.7942339,90.3787892,"1197/1, EAST SHEWRAPARA",1588,cake,
46602,46602.jpg,no_cake,KOBIR STORE,23.798271,90.3712022,"BAISBARI ROAD, MIRPUR, DHAKA",1588,cake,
46628,46628.jpg,,BISMILLAHA TELEKOM,23.7831928,90.358919,KALLYANPUR BUS STAND,5134,cake,
46635,46635.jpg,,AMIR STORE,23.820493,90.3798153,"B-B, L-15, BAUNIABAD MIRPUR DHAKA",5128,cake,
46655,46655.jpg,,JUWEL MIKE & SOUND SYSTEM,23.787429,90.3401123,"128/1, BOROBAZAR, MIRPUR, DHAKA-1216",5132,cake,
46661,46661.jpg,,SAMIA STORE,23.8152683,90.3416298,"5/1, NOBABER BAGH,NORTH PARA, MIRPUR",5131,cake,
46674,46674.jpg,,DORODI TEA STALL,23.8173464,90.3579194,"8/27 KO, RUPNOGOR R /A, MIRPUR",5129,cake,
46686,46686.jpg,,NEED SHOP,23.7982758,90.3711915,"982, EAST SHEWRAPARA, MIRPUR, DHAKA-1216",1588,cake,
46689,46689.jpg,,FAISAL STORE,23.7890363,90.3446919,"70/2, HORIRAMPUR, GABTOLI",5133,cake,
46695,46695.jpg,,SYED E. & G. STORE,23.7929483,90.3511899,"H-63, R-8, NOBINOGOR HOUSING MOHAMMADPUR DHAKA",5135,cake,
46699,46699.jpg,,COMILLA STORE,23.7921144,90.3432393,"SHOP NO-12, MOLLA NEW MARKET, MIRPUR, DHAKA-1216",5132,cake,
4670,4670.jpg,,MAMA TEA STORE,23.7891275,90.3689131,"221,KOLLANPUR, MIRPUR,DHAKA-1216",5136,cake,
46702,46702.jpg,no_dan_cake,SIMUL GEN STORE,23.7649079,90.3639598,"6/35, MIRPUR-1",1589,cake,
46707,46707.jpg,,OSMAN STORE,23.7873043,90.3398889,"13, MOLLA NEW MARKET, BORO BAZAR, GABTOLI, MIRPUR-1, DHAKA-1216",5132,cake,
46743,46743.jpg,,DORODI TEA STORE,23.8172309,90.3560703,"8/27, KO, RUPNOGOR R /A, MIRPUR, DHAKA.",5129,cake,
46750,46750.jpg,,ROZOB PAN BITAN,23.7853517,90.359175,KALLYANPUR NOTUN BAZAR,5134,cake,
46763,46763.jpg,,B-BARIA ENT.,23.8120344,90.3491775,"153/3-A, SHAHALI BAG, MIRPUR-1",5131,cake,
46775,46775.jpg,,MANNAN PAN BITAN,23.7853517,90.359175,KALLYANPUR NOTUN BAZAR,5134,cake,
46794,46794.jpg,,SAMIM TEA STORE,23.7649047,90.3639678,"C-BLOCK,MIRPUR -1",1589,cake,
46815,46815.jpg,,NEW BISMILLAH STORE,23.7856709,90.3417973,BHAG BARI GABTOLI DHAKA,5132,cake,
46817,46817.jpg,no_dan_cake,HAOLADAR GEN. STORE,23.8129755,90.3641651,"70/A, RAINKHOLA MOR, MIRPUR",5129,cake,
46821,46821.jpg,,SELIM VAR.STORE,23.8060059,90.350994,"5/547,RUPNAGAR, MIRPUR, DHAKA",5131,cake,
46833,46833.jpg,no_dan_cake,DHAKA MUSLIM SWEETS,23.8062089,90.3518226,"KA-2/1,COMMERCE COLLEGE ROAD,MIRPUR-2",5131,cake,
46852,46852.jpg,no_dan_cake,1 TO 1000 MARKET,23.7921144,90.3432393,"105/1/B, GOLARTEK, MIRPUR-1, DHAKA",5132,cake,
46857,46857.jpg,"no_dan_cake,dan_cake,no_cake",ARAFAT STORE,23.7921153,90.3432782,"39/1, BORDHON BARI, DARUS SALAM, MIRPUR-1, DHAKA-1216",5132,cake,
46861,46861.jpg,,MAYER DUA GEN. STORE,23.7982474,90.3551836,"22, CHIRIYAKHANA ROAD",5135,cake,
